run_id,seed,dilemma_type,network_type,N,avg_degree,T,alpha,theta,beta,beneficiary_rule,init_frac_coop,converged,iters_to_conv,final_frac_coop
prisoners_HRG_T1.40_a0.70_s3,3,prisoners,HRG,1000,4.0,1.4,0.7,1.0,1.0,nearest,0.5,False,10000,0.276
prisoners_HRG_T1.40_a0.70_s4,4,prisoners,HRG,1000,3.998,1.4,0.7,1.0,1.0,random,0.5,False,10000,0.24
prisoners_HRG_T1.40_a0.70_s4,4,prisoners,HRG,1000,3.998,1.4,0.7,1.0,1.0,nearest,0.5,False,10000,0.272
prisoners_HRG_T1.40_a0.90_s0,0,prisoners,HRG,1000,3.998,1.4,0.9,1.0,1.0,random,0.5,False,10000,0.402
prisoners_HRG_T1.40_a0.90_s0,0,prisoners,HRG,1000,3.998,1.4,0.9,1.0,1.0,nearest,0.5,False,10000,0.49
prisoners_HRG_T1.40_a0.90_s1,1,prisoners,HRG,1000,3.998,1.4,0.9,1.0,1.0,random,0.5,False,10000,0.4
prisoners_HRG_T1.40_a0.90_s1,1,prisoners,HRG,1000,3.998,1.4,0.9,1.0,1.0,nearest,0.5,False,10000,0.569
prisoners_HRG_T1.40_a0.90_s2,2,prisoners,HRG,1000,4.0,1.4,0.9,1.0,1.0,random,0.5,False,10000,0.371
prisoners_HRG_T1.40_a0.90_s2,2,prisoners,HRG,1000,4.0,1.4,0.9,1.0,1.0,nearest,0.5,False,10000,0.541
prisoners_HRG_T1.40_a0.90_s3,3,prisoners,HRG,1000,4.0,1.4,0.9,1.0,1.0,random,0.5,False,10000,0.394
prisoners_HRG_T1.40_a0.90_s3,3,prisoners,HRG,1000,4.0,1.4,0.9,1.0,1.0,nearest,0.5,False,10000,0.537
prisoners_HRG_T1.40_a0.90_s4,4,prisoners,HRG,1000,3.998,1.4,0.9,1.0,1.0,random,0.5,False,10000,0.414
prisoners_HRG_T1.40_a0.90_s4,4,prisoners,HRG,1000,3.998,1.4,0.9,1.0,1.0,nearest,0.5,False,10000,0.519
prisoners_HRG_T1.50_a0.00_s0,0,prisoners,HRG,1000,3.998,1.5,0.0,1.0,1.0,random,0.5,False,10000,0.04
prisoners_HRG_T1.50_a0.00_s0,0,prisoners,HRG,1000,3.998,1.5,0.0,1.0,1.0,nearest,0.5,False,10000,0.033
prisoners_HRG_T1.50_a0.00_s1,1,prisoners,HRG,1000,3.998,1.5,0.0,1.0,1.0,random,0.5,False,10000,0.033
prisoners_HRG_T1.50_a0.00_s1,1,prisoners,HRG,1000,3.998,1.5,0.0,1.0,1.0,nearest,0.5,False,10000,0.029
prisoners_HRG_T1.50_a0.00_s2,2,prisoners,HRG,1000,4.0,1.5,0.0,1.0,1.0,random,0.5,False,10000,0.047
prisoners_HRG_T1.50_a0.00_s2,2,prisoners,HRG,1000,4.0,1.5,0.0,1.0,1.0,nearest,0.5,False,10000,0.043
prisoners_HRG_T1.50_a0.00_s3,3,prisoners,HRG,1000,4.0,1.5,0.0,1.0,1.0,random,0.5,False,10000,0.033
prisoners_HRG_T1.50_a0.00_s3,3,prisoners,HRG,1000,4.0,1.5,0.0,1.0,1.0,nearest,0.5,False,10000,0.03
prisoners_HRG_T1.50_a0.00_s4,4,prisoners,HRG,1000,3.998,1.5,0.0,1.0,1.0,random,0.5,False,10000,0.047
prisoners_HRG_T1.50_a0.00_s4,4,prisoners,HRG,1000,3.998,1.5,0.0,1.0,1.0,nearest,0.5,False,10000,0.046
prisoners_HRG_T1.50_a0.30_s0,0,prisoners,HRG,1000,3.998,1.5,0.3,1.0,1.0,random,0.5,False,10000,0.063
prisoners_HRG_T1.50_a0.30_s0,0,prisoners,HRG,1000,3.998,1.5,0.3,1.0,1.0,nearest,0.5,False,10000,0.046
prisoners_HRG_T1.50_a0.30_s1,1,prisoners,HRG,1000,3.998,1.5,0.3,1.0,1.0,random,0.5,False,10000,0.055
prisoners_HRG_T1.50_a0.30_s1,1,prisoners,HRG,1000,3.998,1.5,0.3,1.0,1.0,nearest,0.5,False,10000,0.074
prisoners_HRG_T1.50_a0.30_s2,2,prisoners,HRG,1000,4.0,1.5,0.3,1.0,1.0,random,0.5,False,10000,0.069
prisoners_HRG_T1.50_a0.30_s2,2,prisoners,HRG,1000,4.0,1.5,0.3,1.0,1.0,nearest,0.5,False,10000,0.078
prisoners_HRG_T1.50_a0.30_s3,3,prisoners,HRG,1000,4.0,1.5,0.3,1.0,1.0,random,0.5,False,10000,0.061
prisoners_HRG_T1.50_a0.30_s3,3,prisoners,HRG,1000,4.0,1.5,0.3,1.0,1.0,nearest,0.5,False,10000,0.057
prisoners_HRG_T1.50_a0.30_s4,4,prisoners,HRG,1000,3.998,1.5,0.3,1.0,1.0,random,0.5,False,10000,0.091
prisoners_HRG_T1.50_a0.30_s4,4,prisoners,HRG,1000,3.998,1.5,0.3,1.0,1.0,nearest,0.5,False,10000,0.057
prisoners_HRG_T1.50_a0.50_s0,0,prisoners,HRG,1000,3.998,1.5,0.5,1.0,1.0,random,0.5,False,10000,0.075
prisoners_HRG_T1.50_a0.50_s0,0,prisoners,HRG,1000,3.998,1.5,0.5,1.0,1.0,nearest,0.5,False,10000,0.09
prisoners_HRG_T1.50_a0.50_s1,1,prisoners,HRG,1000,3.998,1.5,0.5,1.0,1.0,random,0.5,False,10000,0.097
prisoners_HRG_T1.50_a0.50_s1,1,prisoners,HRG,1000,3.998,1.5,0.5,1.0,1.0,nearest,0.5,False,10000,0.117
prisoners_HRG_T1.50_a0.50_s2,2,prisoners,HRG,1000,4.0,1.5,0.5,1.0,1.0,random,0.5,False,10000,0.113
prisoners_HRG_T1.50_a0.50_s2,2,prisoners,HRG,1000,4.0,1.5,0.5,1.0,1.0,nearest,0.5,False,10000,0.135
prisoners_HRG_T1.50_a0.50_s3,3,prisoners,HRG,1000,4.0,1.5,0.5,1.0,1.0,random,0.5,False,10000,0.081
prisoners_HRG_T1.50_a0.50_s3,3,prisoners,HRG,1000,4.0,1.5,0.5,1.0,1.0,nearest,0.5,False,10000,0.138
prisoners_HRG_T1.50_a0.50_s4,4,prisoners,HRG,1000,3.998,1.5,0.5,1.0,1.0,random,0.5,False,10000,0.108
prisoners_HRG_T1.50_a0.50_s4,4,prisoners,HRG,1000,3.998,1.5,0.5,1.0,1.0,nearest,0.5,False,10000,0.107
prisoners_HRG_T1.50_a0.70_s0,0,prisoners,HRG,1000,3.998,1.5,0.7,1.0,1.0,random,0.5,False,10000,0.177
prisoners_HRG_T1.50_a0.70_s0,0,prisoners,HRG,1000,3.998,1.5,0.7,1.0,1.0,nearest,0.5,False,10000,0.19
prisoners_HRG_T1.50_a0.70_s1,1,prisoners,HRG,1000,3.998,1.5,0.7,1.0,1.0,random,0.5,False,10000,0.198
prisoners_HRG_T1.50_a0.70_s1,1,prisoners,HRG,1000,3.998,1.5,0.7,1.0,1.0,nearest,0.5,False,10000,0.212
prisoners_HRG_T1.50_a0.70_s2,2,prisoners,HRG,1000,4.0,1.5,0.7,1.0,1.0,random,0.5,False,10000,0.179
prisoners_HRG_T1.50_a0.70_s2,2,prisoners,HRG,1000,4.0,1.5,0.7,1.0,1.0,nearest,0.5,False,10000,0.25
prisoners_HRG_T1.50_a0.70_s3,3,prisoners,HRG,1000,4.0,1.5,0.7,1.0,1.0,random,0.5,False,10000,0.202
prisoners_HRG_T1.50_a0.70_s3,3,prisoners,HRG,1000,4.0,1.5,0.7,1.0,1.0,nearest,0.5,False,10000,0.274
prisoners_HRG_T1.50_a0.70_s4,4,prisoners,HRG,1000,3.998,1.5,0.7,1.0,1.0,random,0.5,False,10000,0.234
prisoners_HRG_T1.50_a0.70_s4,4,prisoners,HRG,1000,3.998,1.5,0.7,1.0,1.0,nearest,0.5,False,10000,0.2
prisoners_HRG_T1.50_a0.90_s0,0,prisoners,HRG,1000,3.998,1.5,0.9,1.0,1.0,random,0.5,False,10000,0.391
prisoners_HRG_T1.50_a0.90_s0,0,prisoners,HRG,1000,3.998,1.5,0.9,1.0,1.0,nearest,0.5,False,10000,0.481
prisoners_HRG_T1.50_a0.90_s1,1,prisoners,HRG,1000,3.998,1.5,0.9,1.0,1.0,random,0.5,False,10000,0.456
prisoners_HRG_T1.50_a0.90_s1,1,prisoners,HRG,1000,3.998,1.5,0.9,1.0,1.0,nearest,0.5,False,10000,0.549
prisoners_HRG_T1.50_a0.90_s2,2,prisoners,HRG,1000,4.0,1.5,0.9,1.0,1.0,random,0.5,False,10000,0.383
prisoners_HRG_T1.50_a0.90_s2,2,prisoners,HRG,1000,4.0,1.5,0.9,1.0,1.0,nearest,0.5,False,10000,0.531
prisoners_HRG_T1.50_a0.90_s3,3,prisoners,HRG,1000,4.0,1.5,0.9,1.0,1.0,random,0.5,False,10000,0.354
prisoners_HRG_T1.50_a0.90_s3,3,prisoners,HRG,1000,4.0,1.5,0.9,1.0,1.0,nearest,0.5,False,10000,0.521
prisoners_HRG_T1.50_a0.90_s4,4,prisoners,HRG,1000,3.998,1.5,0.9,1.0,1.0,random,0.5,False,10000,0.376
prisoners_HRG_T1.50_a0.90_s4,4,prisoners,HRG,1000,3.998,1.5,0.9,1.0,1.0,nearest,0.5,False,10000,0.506
prisoners_PAG_T1.10_a0.00_s0,0,prisoners,PAG,1000,3.994,1.1,0.0,1.0,1.0,random,0.5,False,10000,0.536
prisoners_PAG_T1.10_a0.00_s0,0,prisoners,PAG,1000,3.994,1.1,0.0,1.0,1.0,nearest,0.5,False,10000,0.525
prisoners_PAG_T1.10_a0.00_s1,1,prisoners,PAG,1000,3.994,1.1,0.0,1.0,1.0,random,0.5,False,10000,0.638
prisoners_PAG_T1.10_a0.00_s1,1,prisoners,PAG,1000,3.994,1.1,0.0,1.0,1.0,nearest,0.5,False,10000,0.661
prisoners_PAG_T1.10_a0.00_s2,2,prisoners,PAG,1000,3.994,1.1,0.0,1.0,1.0,random,0.5,False,10000,0.565
prisoners_PAG_T1.10_a0.00_s2,2,prisoners,PAG,1000,3.994,1.1,0.0,1.0,1.0,nearest,0.5,False,10000,0.555
prisoners_PAG_T1.10_a0.00_s3,3,prisoners,PAG,1000,3.994,1.1,0.0,1.0,1.0,random,0.5,False,10000,0.588
prisoners_PAG_T1.10_a0.00_s3,3,prisoners,PAG,1000,3.994,1.1,0.0,1.0,1.0,nearest,0.5,False,10000,0.578
prisoners_PAG_T1.10_a0.00_s4,4,prisoners,PAG,1000,3.994,1.1,0.0,1.0,1.0,random,0.5,False,10000,0.522
prisoners_PAG_T1.10_a0.00_s4,4,prisoners,PAG,1000,3.994,1.1,0.0,1.0,1.0,nearest,0.5,False,10000,0.57
prisoners_PAG_T1.10_a0.30_s0,0,prisoners,PAG,1000,3.994,1.1,0.3,1.0,1.0,random,0.5,False,10000,0.522
prisoners_PAG_T1.10_a0.30_s0,0,prisoners,PAG,1000,3.994,1.1,0.3,1.0,1.0,nearest,0.5,False,10000,0.517
prisoners_PAG_T1.10_a0.30_s1,1,prisoners,PAG,1000,3.994,1.1,0.3,1.0,1.0,random,0.5,False,10000,0.672
prisoners_PAG_T1.10_a0.30_s1,1,prisoners,PAG,1000,3.994,1.1,0.3,1.0,1.0,nearest,0.5,False,10000,0.683
prisoners_PAG_T1.10_a0.30_s2,2,prisoners,PAG,1000,3.994,1.1,0.3,1.0,1.0,random,0.5,False,10000,0.567
prisoners_PAG_T1.10_a0.30_s2,2,prisoners,PAG,1000,3.994,1.1,0.3,1.0,1.0,nearest,0.5,False,10000,0.587
prisoners_PAG_T1.10_a0.30_s3,3,prisoners,PAG,1000,3.994,1.1,0.3,1.0,1.0,random,0.5,False,10000,0.599
prisoners_PAG_T1.10_a0.30_s3,3,prisoners,PAG,1000,3.994,1.1,0.3,1.0,1.0,nearest,0.5,False,10000,0.61
prisoners_PAG_T1.10_a0.30_s4,4,prisoners,PAG,1000,3.994,1.1,0.3,1.0,1.0,random,0.5,False,10000,0.53
prisoners_PAG_T1.10_a0.30_s4,4,prisoners,PAG,1000,3.994,1.1,0.3,1.0,1.0,nearest,0.5,False,10000,0.596
prisoners_PAG_T1.10_a0.50_s0,0,prisoners,PAG,1000,3.994,1.1,0.5,1.0,1.0,random,0.5,False,10000,0.535
prisoners_PAG_T1.10_a0.50_s0,0,prisoners,PAG,1000,3.994,1.1,0.5,1.0,1.0,nearest,0.5,False,10000,0.539
prisoners_PAG_T1.10_a0.50_s1,1,prisoners,PAG,1000,3.994,1.1,0.5,1.0,1.0,random,0.5,False,10000,0.702
prisoners_PAG_T1.10_a0.50_s1,1,prisoners,PAG,1000,3.994,1.1,0.5,1.0,1.0,nearest,0.5,False,10000,0.694
prisoners_PAG_T1.10_a0.50_s2,2,prisoners,PAG,1000,3.994,1.1,0.5,1.0,1.0,random,0.5,False,10000,0.598
prisoners_PAG_T1.10_a0.50_s2,2,prisoners,PAG,1000,3.994,1.1,0.5,1.0,1.0,nearest,0.5,False,10000,0.623
prisoners_PAG_T1.10_a0.50_s3,3,prisoners,PAG,1000,3.994,1.1,0.5,1.0,1.0,random,0.5,False,10000,0.603
prisoners_PAG_T1.10_a0.50_s3,3,prisoners,PAG,1000,3.994,1.1,0.5,1.0,1.0,nearest,0.5,False,10000,0.636
prisoners_PAG_T1.10_a0.50_s4,4,prisoners,PAG,1000,3.994,1.1,0.5,1.0,1.0,random,0.5,False,10000,0.531
prisoners_PAG_T1.10_a0.50_s4,4,prisoners,PAG,1000,3.994,1.1,0.5,1.0,1.0,nearest,0.5,False,10000,0.585
prisoners_PAG_T1.10_a0.70_s0,0,prisoners,PAG,1000,3.994,1.1,0.7,1.0,1.0,random,0.5,False,10000,0.504
prisoners_PAG_T1.10_a0.70_s0,0,prisoners,PAG,1000,3.994,1.1,0.7,1.0,1.0,nearest,0.5,False,10000,0.556
prisoners_PAG_T1.10_a0.70_s1,1,prisoners,PAG,1000,3.994,1.1,0.7,1.0,1.0,random,0.5,False,10000,0.704
prisoners_PAG_T1.10_a0.70_s1,1,prisoners,PAG,1000,3.994,1.1,0.7,1.0,1.0,nearest,0.5,False,10000,0.708
prisoners_PAG_T1.10_a0.70_s2,2,prisoners,PAG,1000,3.994,1.1,0.7,1.0,1.0,random,0.5,False,10000,0.618
prisoners_PAG_T1.10_a0.70_s2,2,prisoners,PAG,1000,3.994,1.1,0.7,1.0,1.0,nearest,0.5,False,10000,0.628
prisoners_PAG_T1.10_a0.70_s3,3,prisoners,PAG,1000,3.994,1.1,0.7,1.0,1.0,random,0.5,False,10000,0.597
prisoners_PAG_T1.10_a0.70_s3,3,prisoners,PAG,1000,3.994,1.1,0.7,1.0,1.0,nearest,0.5,False,10000,0.595
prisoners_PAG_T1.10_a0.70_s4,4,prisoners,PAG,1000,3.994,1.1,0.7,1.0,1.0,random,0.5,False,10000,0.508
prisoners_PAG_T1.10_a0.70_s4,4,prisoners,PAG,1000,3.994,1.1,0.7,1.0,1.0,nearest,0.5,False,10000,0.617
prisoners_PAG_T1.10_a0.90_s0,0,prisoners,PAG,1000,3.994,1.1,0.9,1.0,1.0,random,0.5,False,10000,0.58
prisoners_PAG_T1.10_a0.90_s0,0,prisoners,PAG,1000,3.994,1.1,0.9,1.0,1.0,nearest,0.5,False,10000,0.554
prisoners_PAG_T1.10_a0.90_s1,1,prisoners,PAG,1000,3.994,1.1,0.9,1.0,1.0,random,0.5,False,10000,0.645
prisoners_PAG_T1.10_a0.90_s1,1,prisoners,PAG,1000,3.994,1.1,0.9,1.0,1.0,nearest,0.5,False,10000,0.737
prisoners_PAG_T1.10_a0.90_s2,2,prisoners,PAG,1000,3.994,1.1,0.9,1.0,1.0,random,0.5,False,10000,0.678
prisoners_PAG_T1.10_a0.90_s2,2,prisoners,PAG,1000,3.994,1.1,0.9,1.0,1.0,nearest,0.5,False,10000,0.674
prisoners_PAG_T1.10_a0.90_s3,3,prisoners,PAG,1000,3.994,1.1,0.9,1.0,1.0,random,0.5,False,10000,0.599
prisoners_PAG_T1.10_a0.90_s3,3,prisoners,PAG,1000,3.994,1.1,0.9,1.0,1.0,nearest,0.5,False,10000,0.618
prisoners_PAG_T1.10_a0.90_s4,4,prisoners,PAG,1000,3.994,1.1,0.9,1.0,1.0,random,0.5,False,10000,0.621
prisoners_PAG_T1.10_a0.90_s4,4,prisoners,PAG,1000,3.994,1.1,0.9,1.0,1.0,nearest,0.5,False,10000,0.596
prisoners_PAG_T1.20_a0.00_s0,0,prisoners,PAG,1000,3.994,1.2,0.0,1.0,1.0,random,0.5,False,10000,0.442
prisoners_PAG_T1.20_a0.00_s0,0,prisoners,PAG,1000,3.994,1.2,0.0,1.0,1.0,nearest,0.5,False,10000,0.388
prisoners_PAG_T1.20_a0.00_s1,1,prisoners,PAG,1000,3.994,1.2,0.0,1.0,1.0,random,0.5,False,10000,0.518
prisoners_PAG_T1.20_a0.00_s1,1,prisoners,PAG,1000,3.994,1.2,0.0,1.0,1.0,nearest,0.5,False,10000,0.535
prisoners_PAG_T1.20_a0.00_s2,2,prisoners,PAG,1000,3.994,1.2,0.0,1.0,1.0,random,0.5,False,10000,0.487
prisoners_PAG_T1.20_a0.00_s2,2,prisoners,PAG,1000,3.994,1.2,0.0,1.0,1.0,nearest,0.5,False,10000,0.483
prisoners_PAG_T1.20_a0.00_s3,3,prisoners,PAG,1000,3.994,1.2,0.0,1.0,1.0,random,0.5,False,10000,0.521
prisoners_PAG_T1.20_a0.00_s3,3,prisoners,PAG,1000,3.994,1.2,0.0,1.0,1.0,nearest,0.5,False,10000,0.523
prisoners_PAG_T1.20_a0.00_s4,4,prisoners,PAG,1000,3.994,1.2,0.0,1.0,1.0,random,0.5,False,10000,0.443
prisoners_PAG_T1.20_a0.00_s4,4,prisoners,PAG,1000,3.994,1.2,0.0,1.0,1.0,nearest,0.5,False,10000,0.431
prisoners_PAG_T1.20_a0.30_s0,0,prisoners,PAG,1000,3.994,1.2,0.3,1.0,1.0,random,0.5,False,10000,0.424
prisoners_PAG_T1.20_a0.30_s0,0,prisoners,PAG,1000,3.994,1.2,0.3,1.0,1.0,nearest,0.5,False,10000,0.448
prisoners_PAG_T1.20_a0.30_s1,1,prisoners,PAG,1000,3.994,1.2,0.3,1.0,1.0,random,0.5,False,10000,0.554
prisoners_PAG_T1.20_a0.30_s1,1,prisoners,PAG,1000,3.994,1.2,0.3,1.0,1.0,nearest,0.5,False,10000,0.628
prisoners_PAG_T1.20_a0.30_s2,2,prisoners,PAG,1000,3.994,1.2,0.3,1.0,1.0,random,0.5,False,10000,0.508
prisoners_PAG_T1.20_a0.30_s2,2,prisoners,PAG,1000,3.994,1.2,0.3,1.0,1.0,nearest,0.5,False,10000,0.512
prisoners_PAG_T1.20_a0.30_s3,3,prisoners,PAG,1000,3.994,1.2,0.3,1.0,1.0,random,0.5,False,10000,0.486
prisoners_PAG_T1.20_a0.30_s3,3,prisoners,PAG,1000,3.994,1.2,0.3,1.0,1.0,nearest,0.5,False,10000,0.537
prisoners_PAG_T1.20_a0.30_s4,4,prisoners,PAG,1000,3.994,1.2,0.3,1.0,1.0,random,0.5,False,10000,0.47
prisoners_PAG_T1.20_a0.30_s4,4,prisoners,PAG,1000,3.994,1.2,0.3,1.0,1.0,nearest,0.5,False,10000,0.508
prisoners_PAG_T1.20_a0.50_s0,0,prisoners,PAG,1000,3.994,1.2,0.5,1.0,1.0,random,0.5,False,10000,0.436
prisoners_PAG_T1.20_a0.50_s0,0,prisoners,PAG,1000,3.994,1.2,0.5,1.0,1.0,nearest,0.5,False,10000,0.481
prisoners_PAG_T1.20_a0.50_s1,1,prisoners,PAG,1000,3.994,1.2,0.5,1.0,1.0,random,0.5,False,10000,0.618
prisoners_PAG_T1.20_a0.50_s1,1,prisoners,PAG,1000,3.994,1.2,0.5,1.0,1.0,nearest,0.5,False,10000,0.661
prisoners_PAG_T1.20_a0.50_s2,2,prisoners,PAG,1000,3.994,1.2,0.5,1.0,1.0,random,0.5,False,10000,0.531
prisoners_PAG_T1.20_a0.50_s2,2,prisoners,PAG,1000,3.994,1.2,0.5,1.0,1.0,nearest,0.5,False,10000,0.547
prisoners_PAG_T1.20_a0.50_s3,3,prisoners,PAG,1000,3.994,1.2,0.5,1.0,1.0,random,0.5,False,10000,0.527
prisoners_PAG_T1.20_a0.50_s3,3,prisoners,PAG,1000,3.994,1.2,0.5,1.0,1.0,nearest,0.5,False,10000,0.531
prisoners_PAG_T1.20_a0.50_s4,4,prisoners,PAG,1000,3.994,1.2,0.5,1.0,1.0,random,0.5,False,10000,0.487
prisoners_PAG_T1.20_a0.50_s4,4,prisoners,PAG,1000,3.994,1.2,0.5,1.0,1.0,nearest,0.5,False,10000,0.541
prisoners_PAG_T1.20_a0.70_s0,0,prisoners,PAG,1000,3.994,1.2,0.7,1.0,1.0,random,0.5,False,10000,0.467
prisoners_PAG_T1.20_a0.70_s0,0,prisoners,PAG,1000,3.994,1.2,0.7,1.0,1.0,nearest,0.5,False,10000,0.497
prisoners_PAG_T1.20_a0.70_s1,1,prisoners,PAG,1000,3.994,1.2,0.7,1.0,1.0,random,0.5,False,10000,0.628
prisoners_PAG_T1.20_a0.70_s1,1,prisoners,PAG,1000,3.994,1.2,0.7,1.0,1.0,nearest,0.5,False,10000,0.693
prisoners_PAG_T1.20_a0.70_s2,2,prisoners,PAG,1000,3.994,1.2,0.7,1.0,1.0,random,0.5,False,10000,0.556
prisoners_PAG_T1.20_a0.70_s2,2,prisoners,PAG,1000,3.994,1.2,0.7,1.0,1.0,nearest,0.5,False,10000,0.59
prisoners_PAG_T1.20_a0.70_s3,3,prisoners,PAG,1000,3.994,1.2,0.7,1.0,1.0,random,0.5,False,10000,0.544
prisoners_PAG_T1.20_a0.70_s3,3,prisoners,PAG,1000,3.994,1.2,0.7,1.0,1.0,nearest,0.5,False,10000,0.572
prisoners_PAG_T1.20_a0.70_s4,4,prisoners,PAG,1000,3.994,1.2,0.7,1.0,1.0,random,0.5,False,10000,0.461
prisoners_PAG_T1.20_a0.70_s4,4,prisoners,PAG,1000,3.994,1.2,0.7,1.0,1.0,nearest,0.5,False,10000,0.595
prisoners_PAG_T1.20_a0.90_s0,0,prisoners,PAG,1000,3.994,1.2,0.9,1.0,1.0,random,0.5,False,10000,0.573
prisoners_PAG_T1.20_a0.90_s0,0,prisoners,PAG,1000,3.994,1.2,0.9,1.0,1.0,nearest,0.5,False,10000,0.53
prisoners_PAG_T1.20_a0.90_s1,1,prisoners,PAG,1000,3.994,1.2,0.9,1.0,1.0,random,0.5,False,10000,0.681
prisoners_PAG_T1.20_a0.90_s1,1,prisoners,PAG,1000,3.994,1.2,0.9,1.0,1.0,nearest,0.5,False,10000,0.735
prisoners_PAG_T1.20_a0.90_s2,2,prisoners,PAG,1000,3.994,1.2,0.9,1.0,1.0,random,0.5,False,10000,0.637
prisoners_PAG_T1.20_a0.90_s2,2,prisoners,PAG,1000,3.994,1.2,0.9,1.0,1.0,nearest,0.5,False,10000,0.629
prisoners_PAG_T1.20_a0.90_s3,3,prisoners,PAG,1000,3.994,1.2,0.9,1.0,1.0,random,0.5,False,10000,0.625
prisoners_PAG_T1.20_a0.90_s3,3,prisoners,PAG,1000,3.994,1.2,0.9,1.0,1.0,nearest,0.5,False,10000,0.579
prisoners_PAG_T1.20_a0.90_s4,4,prisoners,PAG,1000,3.994,1.2,0.9,1.0,1.0,random,0.5,False,10000,0.527
prisoners_PAG_T1.20_a0.90_s4,4,prisoners,PAG,1000,3.994,1.2,0.9,1.0,1.0,nearest,0.5,False,10000,0.58
prisoners_PAG_T1.30_a0.00_s0,0,prisoners,PAG,1000,3.994,1.3,0.0,1.0,1.0,random,0.5,False,10000,0.368
prisoners_PAG_T1.30_a0.00_s0,0,prisoners,PAG,1000,3.994,1.3,0.0,1.0,1.0,nearest,0.5,False,10000,0.31
prisoners_PAG_T1.30_a0.00_s1,1,prisoners,PAG,1000,3.994,1.3,0.0,1.0,1.0,random,0.5,False,10000,0.463
prisoners_PAG_T1.30_a0.00_s1,1,prisoners,PAG,1000,3.994,1.3,0.0,1.0,1.0,nearest,0.5,False,10000,0.44
prisoners_PAG_T1.30_a0.00_s2,2,prisoners,PAG,1000,3.994,1.3,0.0,1.0,1.0,random,0.5,False,10000,0.394
prisoners_PAG_T1.30_a0.00_s2,2,prisoners,PAG,1000,3.994,1.3,0.0,1.0,1.0,nearest,0.5,False,10000,0.389
prisoners_PAG_T1.30_a0.00_s3,3,prisoners,PAG,1000,3.994,1.3,0.0,1.0,1.0,random,0.5,False,10000,0.389
prisoners_PAG_T1.30_a0.00_s3,3,prisoners,PAG,1000,3.994,1.3,0.0,1.0,1.0,nearest,0.5,False,10000,0.417
prisoners_PAG_T1.30_a0.00_s4,4,prisoners,PAG,1000,3.994,1.3,0.0,1.0,1.0,random,0.5,False,10000,0.344
prisoners_PAG_T1.30_a0.00_s4,4,prisoners,PAG,1000,3.994,1.3,0.0,1.0,1.0,nearest,0.5,False,10000,0.35
prisoners_PAG_T1.30_a0.30_s0,0,prisoners,PAG,1000,3.994,1.3,0.3,1.0,1.0,random,0.5,False,10000,0.308
prisoners_PAG_T1.30_a0.30_s0,0,prisoners,PAG,1000,3.994,1.3,0.3,1.0,1.0,nearest,0.5,False,10000,0.332
prisoners_PAG_T1.30_a0.30_s1,1,prisoners,PAG,1000,3.994,1.3,0.3,1.0,1.0,random,0.5,False,10000,0.527
prisoners_PAG_T1.30_a0.30_s1,1,prisoners,PAG,1000,3.994,1.3,0.3,1.0,1.0,nearest,0.5,False,10000,0.516
prisoners_PAG_T1.30_a0.30_s2,2,prisoners,PAG,1000,3.994,1.3,0.3,1.0,1.0,random,0.5,False,10000,0.416
prisoners_PAG_T1.30_a0.30_s2,2,prisoners,PAG,1000,3.994,1.3,0.3,1.0,1.0,nearest,0.5,False,10000,0.433
prisoners_PAG_T1.30_a0.30_s3,3,prisoners,PAG,1000,3.994,1.3,0.3,1.0,1.0,random,0.5,False,10000,0.407
prisoners_PAG_T1.30_a0.30_s3,3,prisoners,PAG,1000,3.994,1.3,0.3,1.0,1.0,nearest,0.5,False,10000,0.478
prisoners_PAG_T1.30_a0.30_s4,4,prisoners,PAG,1000,3.994,1.3,0.3,1.0,1.0,random,0.5,False,10000,0.352
prisoners_PAG_T1.30_a0.30_s4,4,prisoners,PAG,1000,3.994,1.3,0.3,1.0,1.0,nearest,0.5,False,10000,0.434
prisoners_PAG_T1.30_a0.50_s0,0,prisoners,PAG,1000,3.994,1.3,0.5,1.0,1.0,random,0.5,False,10000,0.304
prisoners_PAG_T1.30_a0.50_s0,0,prisoners,PAG,1000,3.994,1.3,0.5,1.0,1.0,nearest,0.5,False,10000,0.434
prisoners_PAG_T1.30_a0.50_s1,1,prisoners,PAG,1000,3.994,1.3,0.5,1.0,1.0,random,0.5,False,10000,0.56
prisoners_PAG_T1.30_a0.50_s1,1,prisoners,PAG,1000,3.994,1.3,0.5,1.0,1.0,nearest,0.5,False,10000,0.592
prisoners_PAG_T1.30_a0.50_s2,2,prisoners,PAG,1000,3.994,1.3,0.5,1.0,1.0,random,0.5,False,10000,0.43
prisoners_PAG_T1.30_a0.50_s2,2,prisoners,PAG,1000,3.994,1.3,0.5,1.0,1.0,nearest,0.5,False,10000,0.494
prisoners_PAG_T1.30_a0.50_s3,3,prisoners,PAG,1000,3.994,1.3,0.5,1.0,1.0,random,0.5,False,10000,0.412
prisoners_PAG_T1.30_a0.50_s3,3,prisoners,PAG,1000,3.994,1.3,0.5,1.0,1.0,nearest,0.5,False,10000,0.504
prisoners_PAG_T1.30_a0.50_s4,4,prisoners,PAG,1000,3.994,1.3,0.5,1.0,1.0,random,0.5,False,10000,0.422
prisoners_PAG_T1.30_a0.50_s4,4,prisoners,PAG,1000,3.994,1.3,0.5,1.0,1.0,nearest,0.5,False,10000,0.469
